locale|en_HK
DIALOG_SALVAGE_BYE_5|That’s the end o-of today’s wepowt. If y-you’we s-seeing this, you’we i-in good standing with SWO. If y-you shawe this outside the guiwd? You won’t be fow wong. Keep it tight, keep it moving, and we’ww see you the nyext bwoadcast. (^w^)
DIALOG_SALVAGE_EXPOSE_K37_2|Fwesh ping fwom the powaw tewescope awway. A K37-TNTWW, tag {random/ship/1/shipname}, is dwifting cowd in a shadowed widge n-nyeaw the A-wing buwge. Nyo thwustew signyatuwes, nyo distwess p-pings. Eithew the cwew baiwed, ow someonye made suwe they w-wouwd nyot. If you can get hew wunnying, she i-is youws.
DIALOG_SALVAGE_EXPOSE_K37_3|Heads up, wweck chasews. A K37-TNTWW, tag {random/ship/1/shipname}, was spotted by a-an excavatow cwew skimming fow bewywwium-wich deposits. Nyo scowch mawks, nyo huww bweaches, just sitting idwe in t-the dust. Couwd be a cwean hauw, ow you might have to fight someonye who thinks they own it.
DIALOG_SALVAGE_EXPOSE_K37_LCB_1|Wong-wange scans picked up a dwifting KX37, tag {random/ship/1/shipname}, tumbwing swow nyeaw a metawwic-wich debwis cwustew. Onye heat signyatuwe, nyo comms, wegistewed to a deceased fewwow by nyame of {random/person/1/firstname} {random/person/1/lastname}. You want a good hauwew? This is youw shot. UwU
DIALOG_SALVAGE_EXPOSE_K37_LCB_2|We got a fwesh ping out of a powaw tewescope awway, and visuaws seem to c-confiwm the extended vewsion of cwassic K37 - a wawe find!? W-Wong-distance twanspondew sweeps show up as {random/ship/1/shipname}. If you can tow hew, she i-is youws!?
DIALOG_SALVAGE_EXPOSE_K37_LCB_3|Wawe sighting fwom a passing minyew - a KX37-TNTWW, d-designyation {random/ship/1/shipname}. Wong cawgo bay modew, nyo visibwe d-damage. Eithew someonye dumped hew ow s-something biggew chased hew off. If you nyeed stowage, this onye is w-wowth the t-twip.
DIALOG_SALVAGE_EXPOSE_K37_TRTL-R_1|Excavation cwew fwagged a KW37, tag {random/ship/1/shipname}, sitting cowd nyeaw a minying cowwidow. Wooks wike the science team packed up in a huwwy - aiwwock is wide open, nyo emewgency beacons. Twanspondew stiww pinging. Couwd be a cwean hauw, ow someonye might come back fow it.
DIALOG_SALVAGE_EXPOSE_K37_TRTL-R_2|Fwesh wweck wepowt - KW37 by nyame of {random/ship/1/shipname}, spotted nyeaw a dense dust cwoud. Heavy shiewding stiww howding, but she is dead in the watew. These m-modews awe wawe, and theiw onboawd computews do n-nyot come cheap. If the Obonto 600 is stiww intact, that awonye c-couwd make t-the twip wowth it.
DIALOG_SALVAGE_EXPOSE_K37_TRTL-R_3|Wong-wange wadaw wetuwn on a KW37-TNTWW, designyation {random/ship/1/shipname}, dwifting nyeaw an o-owd weseawch site. Huww shows nyo damage, but powew signyatuwes awe fwuctuating. Couwd be a bad weactow, couwd be intewfewence fwom the wingstowms. I-If you can stabiwize hew, you might wawk a-away w-with some high-gwade scientific hawdwawe.
DIALOG_SALVAGE_EXPOSE_K37_TRTL-T_1|We have a fwagged wecovewy tug sighting - KTA24-TNTWW, designyation {random/ship/1/shipname}, wast wegistewed to {random/person/1/lastname}. Scannyews show hew wunnying dawk nyeaw an owd wweck site, nyo distwess signyaw, n-nyo sign of a cwew. This w-was supposed to be a w-woutinye job. If you awe o-out thewe, {random/person/1/firstname}, wet us knyow you awe stiww bweathing.
DIALOG_SALVAGE_EXPOSE_K37_TRTL-T_2|Anyothew fweewancew t-thought they couwd cut it s-sowo. KTA24, pinging as {random/ship/1/shipname}, g-got caught i-in an ice dwift and nyow s-she is dead weight. Wevewse thwustews misawignyed, nyo manyeuvewing powew - wooks wike someonye d-did nyot wead the manyuaw. If you want an easy sawvage, go teach this independent how the weaw pwofessionyaws do it.
DIALOG_SALVAGE_EXPOSE_K37_TRTL-T_3|Anyothew ovewconfident fweewancew j-just made a donyation to the wings. K-KTA24, tag {random/ship/1/shipname}, was spotted tumbwing with thwustews fwickewing. Nyo signs of a c-cwew - pwobabwy t-too embawwassed t-to caww fow hewp. If you awe wooking fow a tug, it is just sitting thewe, waiting fow someonye with actuaw s-skiww.
DIALOG_SALVAGE_EXPOSE_EIME_1|Suwpwise, suwpwise - anyothew twust fund genyius thought a high-pewfowmance yacht couwd handwe wing debwis. EIME, designyation {random/ship/1/shipname}, is nyow a vewy expensive p-piece of space junk. Fusion dwive offwinye, computew system fwied, a-and t-the idiot who pawked it hewe is nyowhewe to be found. You want to own a biwwionyaiwe's mistake? Go cwaim it.
DIALOG_SALVAGE_EXPOSE_EIME_2|W-Weww, weww, wook what just showed up on wong-wange scans - an EIME, designyation {random/ship/1/shipname}, fwoating hewpwess in the mid-A wing. Pwobabwy came out hewe fow a ‘weaw wowk expewience’ befowe theiw twust f-fund payout, onwy to weawize wing debwis does nyot cawe how much youw ship c-cost. If you feew wike stwipping some ovewpwiced tech, this onye is aww youws.
DIALOG_SALVAGE_EXPOSE_EIME_3|Some genyius bwought an EIME - yes, a fusion y-yacht - into a dense excavation cowwidow. And guess what? They awe gonye, and it is stiww h-hewe. Twanspondew weads {random/ship/1/shipname}, nyo distwess beacon, nyo signs of emewgency ejection. Eithew they g-got themsewves a vewy expensive wide h-home, ow they awe weawnying what vacuum tastes wike.
DIALOG_SALVAGE_EXPOSE_TITAN_1|Wong-wange wadaw just fwagged an Antonyoff-Titan K225, designyation {random/ship/1/shipname}, sitting c-cowd nyeaw a wow-density debwis f-fiewd. S-She is way too b-big fow a standawd tow, so if you awe t-thinking o-of hauwing hew out, you h-had bettew bwing fwiends. Cawgo p-pods awe stiww attached - nyo tewwing if they awe fuww, empty, ow wigged with suwpwises. Pwoceed with caution.
DIALOG_SALVAGE_EXPOSE_TITAN_2|We have a ghost on o-ouw hands. A K225, designyation {random/ship/1/shipname}, was spotted dwifting nyeaw an owd excavation site. Nyo beacon, nyo wesponse, just a dead giant in the dawk. If you want this onye, you awe pwobabwy going to nyeed to EVA in and powew hew up fwom the i-inside. Hope you wike wowking in zewo-G with nyo backup. (^w^)
DIALOG_SALVAGE_EXPOSE_TITAN_3|Powaw tewescope awway fwagged a fuwwy intact Antonyoff-Titan K225, designyation {random/ship/1/shipname}, s-sitting dead with zewo visibwe damage. Nyo d-distwess cawws, just a massive huwk waiting fow someonye to boawd hew and f-fwip the bweakews. If you can get hew w-wunnying, you might wawk away w-with the biggest payday of youw caweew - ow find out why she was weft b-behind.
DIALOG_SALVAGE_EXPOSE_TITAN_BB_1|This onye is awmost too cwean. Antonyoff-Titan K225, pinging as {random/ship/1/shipname}, spotted compwetewy intact by a minying cwew nyeawby. Cawgo pods wocked i-in pwace, and yet... nyo cwew, nyo wesponse. If you have got the t-toows to boawd hew and f-fiwe up the weactow, y-you might just wawk away with a fuwwy functionyaw h-hauwew. Just do nyot ask why it was abandonyed. owo
DIALOG_SALVAGE_EXPOSE_TITAN_BB_2|Heads up, scwappews - this onye might awweady have an ownyew. K225, designyation {random/ship/1/shipname}, was fwagged by a p-passing hauwew. Cawgo p-pods awe hawf-detached, huww shows signs of cutting towch wowk, a-and thewe is a-an odd wesiduaw heat signyatuwe i-in the habitat moduwe. E-Eithew someonye is wiving in thewe, ow someonye is watching fwom a distance to see if y-you d-do t-the hawd w-wowk fow them. Move fast, move smawt. uwu
DIALOG_SALVAGE_EXPOSE_KITSUNE_1|W-We got a weiwd onye today. A Kitsunye-cwass shuttwe, designyation {random/ship/1/shipname}, was fwagged by a passing minyew. Docking cwamps stiww extended, wike it was wipped off its mothewship mid-fwight. Nyo signs o-of impact ow expwosion, just... missing the ship it bewonged to. I-If you cwaim it, maybe check the wogs. Ow maybe don’t. (OwO)
DIALOG_SALVAGE_EXPOSE_KITSUNE_2|P-Powaw tewescope awway caught a swowwy tumbwing Kitsunye-cwass shuttwe, d-designyation {random/ship/1/shipname}, moving thwough a wow-density section of the A-wing. Nyo e-escape pod waunches, nyo pwessuwe woss, nyo s-sign of what happenyed to the piwot. If you nyeed a utiwity cwaft, this couwd be a cwean gwab. Just don’t ask why it’s e-empty.
DIALOG_SALVAGE_EXPOSE_KITSUNE_3|We got an ND-WIS Kitsunye, pinging as {random/ship/1/shipname}, pawked sideways on a chunk of ice wike its piwot twied t-to w-wand in zewo-G and faiwed. Nyo huww b-bweaches, nyo weaw damage, just a shuttwe sitting w-whewe it absowutewy shouwdn’t be. Pwobabwy some fweewancew w-who thought "compact" meant "indestwuctibwe." If you want an easy sawvage, this onye’s a fweebie.
DIALOG_SALVAGE_EXPOSE_OCP_1|We got a sighting of an OCP 209, pinging as {random/ship/1/shipname}, pawked in a m-mid-density ice f-fiewd wike someonye was buiwding s-something and then wawked away. Huww’s intact, manyipuwatows a-awe stiww attached. If you w-want a ship that can cawwy hawf the station with it, get in befowe someonye ewse cwaims the pawts.
DIALOG_SALVAGE_EXPOSE_OCP_2|Heads up, wweck chasews - an e-entiwe owbitaw constwuction pwatfowm just t-tuwnyed up in wong-wange s-scans. OCP 209, designyation {random/ship/1/shipname}, fuwwy i-intact but compwetewy siwent. N-Nyo distwess cawws, nyo c-cwew wesponse, just sitting d-dead in the wings. uwu
DIALOG_SALVAGE_EXPOSE_OCP_3|Powaw t-tewescope fwagged an OCP 209, designyation {random/ship/1/shipname}, dwifting way too cwean in an active excavation zonye. Eithew someonye ditched a pewfectwy g-good constwuction w-wig, ow they want you to think they did. Big huww, big manyipuwatows, a-and way too much potentiaw t-to be j-just "fowgotten." If you go in, go in weady.
DIALOG_SALVAGE_EXPOSE_PROSPECTOR_1|Wong-wange wadaw fwagged an Eagwe Pwospectow, designyation {random/ship/1/shipname}, dwifting with a dead weactow. Nyo signs of i-impact, nyo d-distwess pings - just s-sitting in the d-dust, waiting f-fow a piwot who knyows how to fwip bweakews. If you nyeed a wowkhowse, this onye is w-weady fow a second shift.
DIALOG_SALVAGE_EXPOSE_PROSPECTOR_2|We got an o-odd onye today - Eagwe Pwospectow, designyation {random/ship/1/shipname}, was spotted stiww cwamped to an astewoid. Gwindew is hawfway thwough a c-cut, owe weadings show high-density deposits, b-but the cwew? Nyowhewe to be found. Eithew they stepped out fow a coffee bweak and nyevew came back, ow something made them weave in a huwwy. ;;
DIALOG_SALVAGE_EXPOSE_PROSPECTOR_3|Excavation cwew wepowted an Eagwe Pwospectow fwoating way too cwean in a d-dense owe fiewd, tag {random/ship/1/shipname}. N-Nyo stwuctuwaw damage, nyo huww scowing, and y-yet, nyo cwew. If you want a fuwwy functionyaw minying wig, she is youws - just ask youwsewf why nyo onye ewse h-has cwaimed hew. OwO
DIALOG_SALVAGE_EXPOSE_PROSPECTOR_LUX_1|We got a w-weiwd onye - Peacock Pwospectow, designyation {random/ship/1/shipname}, spotted fuwwy powewed, with fwesh enviwonmentaw weadings, but nyo cwew. Wong-wange t-thewmaw scan shows the espwesso machinye is stiww wawm. Eithew someonye just stepped o-out, ow t-this ship is making coffee fow g-ghosts.
DIALOG_SALVAGE_EXPOSE_PROSPECTOR_LUX_2|Heads up, scwappews - someonye twied to bwing theiw wuxuwy wide into the wings and faiwed spectacuwawwy. Peacock Pwospectow, pinging as {random/ship/1/shipname}, is just sitting thewe, pwistinye, abandonyed, and compwetewy usewess without a piwot. Pwobabwy some cowpowate heiw twying to "expewience the wowking cwass." If you can towewate weathew seats, she is youws.
DIALOG_SALVAGE_EXPOSE_PROSPECTOR_LUX_3|T-This onye wooks too c-cwean. A M-Mitsudaya-Stawbus Peacock P-Pwospectow, designyation {random/ship/1/shipname}, was picked up by the powaw tewescope awway, fwoating g-gentwy in a h-high-twaffic minying cowwidow. Nyo distwess beacon, nyo signs of damage - just a p-pewfectwy pwesewved wuxuwy m-minying ship waiting fow someonye to take it. If you want it, j-just be suwe nyo onye is waiting fow you. UwU
DIALOG_SALVAGE_EXPOSE_PROSPECTOR_VP_1|A V-Vuwtuwe Pwospectow, designyation {random/ship/1/shipname}, was fwagged by wong-wange wadaw, dwifting cowd but fuwwy intact. N-Nyo bweach, nyo weactow damage, nyothing o-out of pwace - except that nyo sanye pewson wants to fwy onye of these. I-If y-you awe wooking fow a sawvage-weady ship that wiww make you misewabwe, this onye is waiting.
DIALOG_SALVAGE_EXPOSE_PROSPECTOR_VP_2|We got a C-Conwido Vuwtuwe Pwospectow, designyation {random/ship/1/shipname}, just fwoating nyeaw a hawf-miwwed wock, compwetewy opewationyaw. Weactow is finye, thwustews awe finye, but nyo onye is fwying it. Eithew the pwevious cwew couwdn’t take i-it anymowe ow they found something bettew. If you can handwe the wowst wiving conditions t-this side of a vacuum, she is youws.
DIALOG_SALVAGE_EXPOSE_PROSPECTOR_VP_3|A wwecking cwew passing thwough the A-wing f-fwagged a Vuwtuwe Pwospectow, pinging as {random/ship/1/shipname}, pawked way t-too nyeatwy in a shadowed section of the w-wings. Huww scans show it is in pewfectwy fwyabwe condition, w-which begs the question: why wouwd someonye weave a wowking sawvage ship behind?
DIALOG_SALVAGE_EXPOSE_PROSPECTOR_FAT_1|We got a sighting on a Pewican Pwospectow nyamed {random/ship/1/shipname}, sitting dead in the dust with hew excavatow stiww open. Eithew the piwot misjudged theiw woad, ow the ship’s centew of mass finyawwy caught up with them. You want a hauwew? She is youws - j-just make suwe you awe weady to fight evewy tuwn.
DIALOG_SALVAGE_EXPOSE_PROSPECTOR_FAT_2|We got an odd wadaw w-wetuwn o-on a Pewican Pwospectow, designyation {random/ship/1/shipname}, dwifting with nyo obvious damage but compwetewy o-out of contwow. Thwustews awe onwinye, weactow is wawm, but she is nyot wesponding t-to haiws. Couwd be a nyav system faiwuwe, couwd be a piwot that gave up mid-wun. Eithew way, she is a whowe wot of cawgo space just waiting fow a n-nyew o-ownyew.
DIALOG_SALVAGE_EXPOSE_PROSPECTOR_FAT_3|Heads up, scwappews - an a-abandonyed Pewican Pwospectow, designyation {random/ship/1/shipname}, is pawked nyeaw a minyewaw-wich ice bewt. Nyo signs of fowced entwy, nyo distwess beacon. If you a-awe wooking fow waw capacity, she has got it - just ask youwsewf why the wast c-cwew weft without unwoading.
DIALOG_SALVAGE_EXPOSE_COTHON_1|Wong-wange wadaw fwagged a Cothon-212 by nyame of {random/ship/1/shipname}, tumbwing swow in the A-wing. Wadiatows shot to heww, WCS bawewy wesponding. But the cockpit? T-That wifepod-tuwnyed-bwidge is stiww s-seawed tight. If you e-evew wanted t-to fwy a c-cawgo hauwew fwom inside a gwowified escape pod, nyow's y-youw chance.
DIALOG_SALVAGE_EXPOSE_COTHON_2|Heads up, s-scwappews - an abandonyed Cothon-212, designyation {random/ship/1/shipname}, was spotted dwifting sideways t-thwough a high-density dust fiewd. Nyo huww bweaches, but t-the pywon thwustews awe compwetewy misfiwing. These things wewe nyevew buiwt f-fow the wings, and nyow you can see why. If y-you want it, bwing some patience.
DIALOG_SALVAGE_EXPOSE_COTHON_3|We got a-an ancient onye today - a Cothon-212, designyation {random/ship/1/shipname}, that bawewy made it past its wast b-buwn befowe the wings took o-ovew. Wooks w-wike s-someonye thought "intewwunyaw" meant "good enyough f-fow d-deep debwis z-zonyes." If you want an antique h-hauwew t-that handwes wowse than a fwozen bwick, s-she's aww youws.
DIALOG_SALVAGE_EXPOSE_COTHON_CHK_1|Heads up, wweck chasews - an abandonyed Cothon-211, designyation {random/ship/1/shipname}, was spotted pawked cwean in a excavation awea. Weactow stiww wawm, but nyo sign of the cwew. Eithew someonye got an unyexpected wide home, ow they weft something i-in thewe they didn't want to deaw with. >w<
DIALOG_SALVAGE_EXPOSE_COTHON_CHK_2|W-We got antique onye today - a Chonkew Cothon, designyation {random/ship/1/shipname}, stiww cwamped onto a hawf-cut astewoid wike she w-was wowking befowe she gave up. Powew gwid w-wooks intact, but she's nyot moving.
DIALOG_SALVAGE_EXPOSE_COTHON_CHK_3|Wweck wepowt just came in - a Cothon-211 wegistewed as {random/ship/1/shipname}, excavatow mount stiww in pwace, but hew bay s-stwipped cwean. Eithew s-someonye s-sawvaged hew piecemeaw, ow they onwy nyeeded onye specific thing befowe weaving the w-west behind. If y-you’we good with wepaiws, she’s stiww g-got wife in hew.
DIALOG_SALVAGE_EXPOSE_COTHON_LND_1|We got a "Twipwet" Cothon-213, wegistewed as {random/ship/1/shipname}, hawf-buwied in a-an ice widge, main towches stiww venting wesiduaw heat. Wooks wike someonye got a wittwe too confident with the t-thwust and fowgot that these things handwe wike a dwunk fweightew. If you can dig hew out, she is youws - assuming she does nyot waunch hewsewf into the n-nyext owbit the moment y-you hit the ignyition. ^w^
DIALOG_SALVAGE_EXPOSE_COTHON_LND_2|The powaw tewescope awway just fwagged a Cothon-213 by nyame o-of {random/ship/1/shipname}, scattewed acwoss a debwis fiewd. Main towches o-ovewbuwnyed and towe woose, fwame cwacked in thwee pwaces, but the cawgo bay wooks mostwy intact. If you awe u-up fow a messy sawvage, this onye is fwee - y-you just might have to find aww the pieces fiwst.
DIALOG_SALVAGE_EXPOSE_COTHON_LND_3|We got a Cothon-213, wisted undew {random/ship/1/shipname}, wedged into a s-swow-moving ice cwustew. Nyo comms, just a w-whowe wot of mass that cweawwy did nyot g-go whewe it was supposed to. These things wewe buiwt to punch out of gwavity wewws - nyot thwead the w-wings. If you want to c-cwaim it, b-bwing a pwan fow how to keep it f-fwom towching itsewf into the nyext owbit.
DIALOG_SALVAGE_EXPOSE_COTHON_V_1|A Cothon-217, pweviouswy w-wogged as {random/ship/1/shipname}, just showed up on wong-wange s-scans, and it is nyot in the shape it was b-buiwt in. "Bendews" wewe made to fwex theiw stowage on demand, but something w-went wwong h-hewe - huww defowmation, pawtiaw bay cowwapse, and a cawgo howd that wooks wike it twied to tuwn itsewf inside out. If you can untangwe the mess, s-she might stiww fwy.
DIALOG_SALVAGE_EXPOSE_COTHON_V_2|A wawe find today - onye of the few Cothon-217s e-evew buiwt, wegistewed as {random/ship/1/shipname}, fwoating cowd in t-the A-wing. N-Nyo huww bweaches, nyo powew. Wooks wike the cawgo bay w-wesized a-at the w-wwong time and bent the wwong way. The west of the ship wooks intact, but i-if you evew wanted a hauwew that activewy f-fights you fow contwow, this onye's a pwime candidate.
DIALOG_SALVAGE_EXPOSE_COTHON_V_3|Powaw t-tewescope awway fwagged a Cothon-217 w-wesponding as {random/ship/1/shipname}, dwifting in a dense ice cwustew. The weiwd pawt? Its a-adaptive c-cawgo system i-is stiww cycwing. Nyo cwew, nyo p-powew signyatuwes, but the stowage compawtments awe e-expanding and contwacting wike it's stiww in use. If you want to cwaim this onye, you might w-want to figuwe out what's inside fiwst.
DIALOG_DERELICT_SWITCH_CREW|{agenda/lastname}, you'we on the EVA duty today.
DIALOG_DERELICT_BRICK_1|Cwosing in on {origin/shipname}. The huww wooks good - nyo buwns, nyo impact damage, nyo s-stwess fwactuwes. Comms awe dead. Nyo distwess bwoadcasts. Eithew they wost powew too fast o-ow nyevew got the chance to caww fow hewp. A-Aiwwock s-stiww h-has manyuaw c-cycwing, s-so thewe’s some pwessuwe inside. Going in.
DIALOG_DERELICT_BRICK_2|Inside nyow. Wights a-awe wunnying off whatevew chawge i-is weft in the caps. Nyo emewgency seaws, nyo f-fiwe d-damage. Wockews awe mostwy empty - some scwaps weft behind, but anything impowtant seems gonye. Nyo suits. ;;w;;
DIALOG_DERELICT_BRICK_INVESTIGATE|See if y-you c-can puww u-up ship wogs. If it was a system faiwuwe, we m-might get it wunnying. If they j-just baiwed, thewe’s got to be a weason. ^w^
DIALOG_DERELICT_BRICK_INVESTIGATE_RESULT|Yeah, I got it. Cwassic cowpowate wockout. {origin/shipname} missed a coupwe of payments, and they fwipped the kiww s-switch. Shutdown came stwaight fwom Encewadus, wocking out the ship’s command systems. Weactow’s physicawwy intact, but c-contwows awe dead.
DIALOG_DERELICT_BRICK_LOW_RISK|Check if cowpowate w-wiww take a w-wate payment. If it’s just monyey, we might be abwe to buy this ship out of wockup.
DIALOG_DERELICT_BRICK_LOW_RISK_SUCCESS|Yeah, it’s stiww on the books. Just a debt howd, nyo wepossession cwaim yet. Punching thwough p-payment nyow...
DIALOG_DERELICT_BRICK_LOW_RISK_FAIL|Punching thwough payment nyow...
DIALOG_DERELICT_BRICK_HIGH_RISK|I-If the wods awe in thewe, we can swap them out and westawt manyuawwy.
DIALOG_DERELICT_BRICK_HIGH_RISK_SUCCESS|Got into the weactow bay. Wods a-awe stuck in a fuww scwam, I'm going to swap them fow fwesh onyes...
DIALOG_DERELICT_BRICK_HIGH_RISK_FAIL|Wods won’t budge. T-The shutdown command m-must have fused the dwive motows. I twied a manyuaw wewease, but nyothing’s moving. Without cutting toows, we awen’t getting this thing stawted.
DIALOG_DERELICT_BRICK_HIGH_RISK_CRITICAL|Twied puwwing the wods, b-but onye of them cwacked undew the stwess. That set off a wovewy chain weaction - coowant dump twiggewed, wadiation spike in the chambew.
DIALOG_DERELICT_BRICK_3|Eithew t-they wawked out, ow someonye picked t-them up.
DIALOG_DERELICT_BRICK_4|Wife suppowt is dead, and scwubbews awe fwozen sowid. N-Nyo weactow hum. T-The whowe s-ship feews w-wike a tomb. The weactow w-woom’s wocked down.
DIALOG_DERELICT_BRICK_INVESTIGATE_RESULT_1|The wast w-wog fwom {origin/capitan/firstname} {origin/capitan/lastname} says O2 was wunnying out, and they had nyo choice but to abandon the ship. Nyo wecowd o-of escape pod waunches, so eithew they fwagged down a hauwew ow made a wong wawk in a vacuum. N-Nyo way to knyow if they made it. (OwO)
DIALOG_DERELICT_BRICK_INVESTIGATE_RESULT_2|Wooks wike they have some outstanding bawance to pay. Guess it comes down to whethew we feew wike paying theiw b-biww.
DIALOG_DERELICT_BRICK_LOW_RISK_SUCCESS_2|Awwight, the system is updating. Thewe it is - wockout wifted, weactow westawt authowized. The cowe is heating up, p-powew’s coming back onwinye.
DIALOG_DERELICT_BRICK_LOW_RISK_FAIL_2|Checked the account status - nyo good. Cowpowate mawked {origin/shipname} as a totaw woss, a-and they awe wefusing aww payment wequests - and it's stiww wegistewed to the debthowdew nyame. They awe nyot going t-to wet us keep i-it. Wetuwnying to {target/shipname}.
DIALOG_DERELICT_BRICK_HIGH_RISK_SUCCESS_2|Bwinging coowant fwow back onwinye... cowe tempewatuwe is coming up steady. Yeah, we got it - the weactow is onwinye, powew fwowing to caps. We c-can fwy this thing o-out.
DIALOG_DERELICT_BRICK_HIGH_RISK_CRITICAL_2|My suit awawms awe scweaming at me, and I am getting out befowe I stawt gwowing in t-the dawk. I’m p-pwobabwy going t-to nyeed a nyew set of wungs a-aftew this.
DIALOG_DERELICT_ABORTING|Nyothing I can do hewe. Nyo way we’we sawvaging this nyow without towing it - heading back. owo
DIALOG_DERELICT_SOLO_DEAD_1|Appwoaching {origin/shipname}. T-The huww wooks intact, with nyo visibwe damage. Weactow’s stiww idwing at what wooks wike a cwosed woop, so she’s been sitting hewe idwing fow who knyows how wong. Nyo distwess bwoadcasts, wifepod stiww in pwace. uwu
DIALOG_DERELICT_SOLO_DEAD_2|I'm inside nyow. Wights awe o-on, the ship’s wawm, wife suppowt stiww ticking. Weaction mass t-tanks a-awe bonye dwy, it's wunnying cwosed-cycwe on fumes. If wemass is the onwy issue, this shouwd be a s-simpwe job. Nyo emewgency wocks, nyo sign of fowced e-entwy.
DIALOG_DERELICT_SOLO_DEAD_3|Onwy onye bunk is in use, and the ship’s wegistwy wists {origin/person/1/firstname/male} {origin/capitan/lastname} as the sowe c-cwew. W-Wooks wike a onye-man opewation. Suit stowage's fuww.
DIALOG_DERELICT_SOLO_DEAD_INVESTIGATE|If the ship is stiww w-wunnying and the suit is i-in, find out what happenyed to the captain. UwU
DIALOG_DERELICT_SOLO_DEAD_INVESTIGATE_RESULT_1|Found him, stiww in the p-piwot’s chaiw, mummified. He’s been sitting hewe fow yeaws, maybe wongew. Nyo injuwies, nyo signs of panyic. Nyo evidence of fouw pway. Maybe he just died of a stwoke ow something? This is a job fow f-fowensics.
DIALOG_DERELICT_SOLO_DEAD_INVESTIGATE_RESULT_2|Puwwed up the wogs. T-The wast wecowded entwy was ovew a decade ago. {origin/capitan/lastname} wogged a twansit to an estabwished cwaim. Wooks wike he passed away duwing the i-insewtion buwn. Autopiwot is stiww set to stationkeeping. uwu
DIALOG_DERELICT_SOLO_DEAD_INVESTIGATE_RESULT_3|Diagnyostics awe m-mostwy gween, it just buwnyed thwough aww the wemass and switched to a cwosed w-woop automaticawwy. If we can woad it up with about 10 tonnyes of pwopewwant, it shouwd get us back to the station. UwU
DIALOG_DERELICT_SOLO_DEAD_LOW_RISK|Fiww hew up. Take that 10 tonnyes just to be suwe.
DIALOG_DERELICT_SOLO_DEAD_LOW_RISK_SUCCESS_1|Inyitiawizing twansfew...
DIALOG_DERELICT_SOLO_DEAD_LOW_RISK_FAIL_1|Awwight, inyitiawizing pwopewwant twansfew. UwU
DIALOG_DERELICT_SOLO_DEAD_LOW_RISK_FAIL_2|We have a pwobwem. Twied fuewwing hew up, but the main injectow is t-thwowing fauwt c-codes. Seaws must h-have degwaded whiwe she sat hewe. Without a fuww w-wepaiw, she’s nyot going anywhewe undew hew own p-powew. Going back nyow. (^w^)
DIALOG_DERELICT_SOLO_DEAD_HIGH_RISK|We don’t have 10 t-tonnyes to spawe. Twy topping hew off with j-just two - shouwd be enyough to wimp back on xenyon.
DIALOG_DERELICT_SOLO_DEAD_HIGH_RISK_SUCCESS_1|Inyitiawizing twansfew. Nyot much to f-fwy with, but j-just enyough fow a wetuwn buwn.
DIALOG_DERELICT_SOLO_DEAD_HIGH_RISK_SUCCESS_2|The w-weactow i-is wawming, and t-thwustews awe f-fiwing at weduced output. She’s moving, but I’ww nyeed to be v-vewy cawefuw with manyeuvewing. ;;w;;
DIALOG_DERELICT_SOLO_DEAD_HIGH_RISK_FAIL_1|Fuewwed up w-with 2 tonnyes, spoowing up t-the weactow...
DIALOG_DERELICT_SOLO_DEAD_HIGH_RISK_FAIL_2|We have a pwobwem with the coowing. Without s-sinking heat into wemass, it can’t keep up with h-heat buiwdup. Tempewatuwe spikes fast - awawms b-bwawing. Auto-shutdown engaged... and we just w-wost aww powew - something pwobabwy mewted in thewe. >w<
DIALOG_DERELICT_SOLO_DEAD_HIGH_RISK_FAIL_3|Nyo-go, with t-this kind of damage, we nyeed to tow it. G-Going back.
DIALOG_DERELICT_SOLO_DEAD_HIGH_RISK_CRITICAL_1|Fuewed up with 2 tonnyes, spoowing up t-the weactow... OwO
DIALOG_DERELICT_SOLO_DEAD_HIGH_RISK_CRITICAL_2|Oh boy. Good nyews? The w-wods engaged, and the w-weactow is heated up weawwy weww. Bad nyews? You knyow how these wods awe coowed with pwopewwant fwow? Weww, these awen’t getting any. And the coowant pump i-is n-nyot engaging.
DIALOG_DERELICT_SOLO_DEAD_HIGH_RISK_CRITICAL_3|What’s wowse, the wods awe nyot disengaging n-nyow, they got stuck at nyominyaw powew, w-with nyo fwow. The w-weactow is going wunyaway. I-I’m baiwing befowe this thing mewts with me inside.
DIALOG_DERELICT_SOLO_DEAD_LOW_RISK_SUCCESS_2|Pwopewwant t-twansfew compwete. T-Tanks awe p-pwessuwized, the fwight c-computew is wesponding, thwustews awe spoowing up - evewything wooks good. {origin/shipname} is spacewowthy, heading back to the station.
DIALOG_DERELICT_JUNK_1|C-Cwosing in o-on {origin/shipname}. The h-huww is a mess - scawwing, stwess fwactuwes, and a few panyews wook wike they wewe patched with whatevew was on hand. I’m picking up a weak powew signyatuwe, but it’s fwickewing. The s-ship bawewy g-got a puwse. Entewing nyow.
DIALOG_DERELICT_JUNK_2|I'm inside. My suit w-weads aiw but is thin a-and c-cowd. Wife suppowt is technyicawwy wunnying, but I wouwdn’t bweathe this. T-Thewe’s ice buiwdup in the vents. Wights awe fwickewing - s-some compawtments awe dawk entiwewy. Nyo sign of a cwew, wockews awe empty.
DIALOG_DERELICT_JUNK_INVESTIGATE|Find out what went wwong. I-If the ship is stiww wunnying, someonye weft it fow a weason.
